Time(s),X,Y,Z,Yaw,Velocity,Acc,AngularRate
5.800094842910767,216.33946228027344,-220.82638549804688,33.113224029541016,-0.3078871548071928,1.0828269766074055,-0.15986297791173643,0.0011938052083641214
5.810341119766235,216.33946228027344,-220.82638549804688,33.113224029541016,-0.3078871548071928,1.0828269766074055,-0.19861360642540005,1.7453292519943298e-06
5.82089900970459,216.33950805664062,-220.82638549804688,33.11319351196289,-0.30788665546448846,1.082280777856626,-0.09376606120980766,-3.4906585039886596e-06
5.830626964569092,216.33950805664062,-220.82638549804688,33.11319351196289,-0.30788665546448846,1.082280777856626,-0.07662086588700717,-0.0005969026041820607
5.84057879447937,216.3395233154297,-220.82640075683594,33.113162994384766,-0.3078866221749748,1.081727915694328,-0.15188117548239335,0.000598647933434055
5.85057520866394,216.3395233154297,-220.82640075683594,33.113162994384766,-0.3078866221749748,1.081727915694328,-0.1962736323282341,0.0005969026041820607
5.860437870025635,216.3395233154297,-220.82640075683594,33.113162994384766,-0.3078866221749748,1.081727915694328,-0.09188665493218307,-0.000598647933434055
5.870115041732788,216.33950805664062,-220.82638549804688,33.113136291503906,-0.3078861228322704,1.0811956761178838,-0.06163151949931944,-0.0005969026041820607
5.879983901977539,216.33950805664062,-220.82638549804688,33.113136291503906,-0.3078861228322704,1.0811956761178838,-0.1512452513346487,0.0006003932626860493
5.890072584152222,216.33950805664062,-220.82638549804688,33.113136291503906,-0.3078861228322704,1.0811956761178838,-0.2080833579771984,0.0005969026041820607
5.900129079818726,216.3395233154297,-220.82638549804688,33.11310577392578,-0.3078861228322704,1.0806606768255866,-0.10752430380076859,-0.000598647933434055
5.910067081451416,216.3395233154297,-220.82638549804688,33.11310577392578,-0.3078861228322704,1.0806606768255866,-0.06550018721770326,-0.0005969026041820607
5.920661211013794,216.3395233154297,-220.82638549804688,33.11310577392578,-0.3078861228322704,1.0806606768255866,-0.15565597587009897,0.00119729586686811
5.9306275844573975,216.3395233154297,-220.82638549804688,33.113075256347656,-0.3078861228322704,1.0801305189343113,-0.19971009839268605,3.4906585039886596e-06
5.940166473388672,216.3395233154297,-220.82638549804688,33.113075256347656,-0.3078861228322704,1.0801305189343113,-0.1038593585761976,-0.000598647933434055
5.950860977172852,216.3395233154297,-220.82638549804688,33.113075256347656,-0.3078861228322704,1.0801305189343113,-0.06753019315722503,-0.0005969026041820607
5.960099697113037,216.3386993408203,-220.82749938964844,33.11304473876953,-0.3078849909888071,1.0795946178468436,-0.15142060766285204,0.000598647933434055
5.97013783454895,216.3386993408203,-220.82749938964844,33.11304473876953,-0.3078849909888071,1.0795946178468436,-0.19922116440753526,0.000598647933434055
5.980163335800171,216.33872985839844,-220.8275146484375,33.113014221191406,-0.30788555691053876,1.0790568951940323,-0.11273393047901381,-1.7453292519943298e-06
5.990042209625244,216.33872985839844,-220.8275146484375,33.113014221191406,-0.30788555691053876,1.0790568951940323,-0.06425670508782333,-0.0005951572749300664
6.000127553939819,216.33872985839844,-220.8275146484375,33.113014221191406,-0.30788555691053876,1.0790568951940323,-0.13915031419434643,3.4906585039886596e-06
6.010309219360352,216.3386993408203,-220.82749938964844,33.11298751831055,-0.30788449164610276,1.0785057319605365,-0.19187528612593693,0.000598647933434055
6.020061016082764,216.3386993408203,-220.82749938964844,33.11298751831055,-0.30788449164610276,1.0785057319605365,-0.10928508608140877,-3.4906585039886596e-06
6.030489444732666,216.3386993408203,-220.82749938964844,33.11298751831055,-0.30788449164610276,1.0785057319605365,-0.05375957223311099,-0.0005951572749300664
6.040087699890137,216.33786010742188,-220.8275604248047,33.11295700073242,-0.30788502427832076,1.0779972138022629,-0.12954595081310727,0.000598647933434055
6.0502119064331055,216.33786010742188,-220.8275604248047,33.11295700073242,-0.30788502427832076,1.0779972138022629,-0.19437823821815314,0.000598647933434055
6.060154438018799,216.33786010742188,-220.8275604248047,33.11295700073242,-0.30788502427832076,1.0779972138022629,-0.11667170886176967,-1.7453292519943298e-06
6.07028603553772,216.33792114257812,-220.82862854003906,33.11293029785156,-0.30788452493561635,1.0774751983430784,-0.06437893858411103,-0.000598647933434055
6.0800275802612305,216.33792114257812,-220.82862854003906,33.11293029785156,-0.30788452493561635,1.0774751983430784,-0.12938297281805705,0.000598647933434055
6.0903332233428955,216.33792114257812,-220.82862854003906,33.11293029785156,-0.30788452493561635,1.0774751983430784,-0.19140233997324252,0.000598647933434055
6.100571155548096,216.33790588378906,-220.82864379882812,33.1129035949707,-0.30788449164610276,1.0769591630320114,-0.11945987244532383,-0.000598647933434055
6.110081195831299,216.33790588378906,-220.82864379882812,33.1129035949707,-0.30788449164610276,1.0769591630320114,-0.06190435265750428,-1.7453292519943298e-06
6.1203508377075195,216.33792114257812,-220.82862854003906,33.11287307739258,-0.3078839590138847,1.076450873374199,-0.12229393986218716,1.7453292519943298e-06
6.1302618980407715,216.33792114257812,-220.82862854003906,33.11287307739258,-0.3078839590138847,1.076450873374199,-0.1951487741953386,0.000598647933434055
6.140637159347534,216.33792114257812,-220.82862854003906,33.11287307739258,-0.3078839590138847,1.076450873374199,-0.135435855637163,-1.7453292519943298e-06
6.150360345840454,216.33795166015625,-220.82862854003906,33.112850189208984,-0.3078834263816667,1.0759211688760495,-0.07486369310567026,-0.0005969026041820607
6.1606526374816895,216.33795166015625,-220.82862854003906,33.112850189208984,-0.3078834263816667,1.0759211688760495,-0.13088330027366543,3.4906585039886596e-06
6.170459270477295,216.33795166015625,-220.82862854003906,33.112850189208984,-0.3078834263816667,1.0759211688760495,-0.19073804965988833,1.7453292519943298e-06
6.180784463882446,216.33792114257812,-220.82864379882812,33.11281967163086,-0.3078834263816667,1.0754082552321906,-0.12787387652859875,-1.7453292519943298e-06
6.19025993347168,216.33792114257812,-220.82864379882812,33.11281967163086,-0.3078834263816667,1.0754082552321906,-0.05451772987714338,-0.0005969026041820607
6.200140476226807,216.33792114257812,-220.82864379882812,33.11281967163086,-0.3078834263816667,1.0754082552321906,-0.12407947880913353,0.000598647933434055
6.210489273071289,216.33795166015625,-220.82862854003906,33.11279296875,-0.30788345967118036,1.0748961075584196,-0.19825928426969008,0.000598647933434055
6.220290660858154,216.33795166015625,-220.82862854003906,33.11279296875,-0.30788345967118036,1.0748961075584196,-0.13820803138826082,-0.0005969026041820607
6.23086953163147,216.33795166015625,-220.82867431640625,33.11276626586914,-0.30788296032847595,1.0743832319592281,-0.07015537874572893,-0.0005969026041820607
6.240743637084961,216.33795166015625,-220.82867431640625,33.11276626586914,-0.30788296032847595,1.0743832319592281,-0.13096478927119057,0.000598647933434055
6.2503275871276855,216.33795166015625,-220.82867431640625,33.11276626586914,-0.30788296032847595,1.0743832319592281,-0.18708548276847045,0.0006003932626860493
6.260540246963501,216.3379669189453,-220.82864379882812,33.11273956298828,-0.30788236111723066,1.0738716868174583,-0.12922721382161326,-1.7453292519943298e-06
6.270468711853027,216.3379669189453,-220.82864379882812,33.11273956298828,-0.30788236111723066,1.0738716868174583,-0.059780479387304276,-0.000598647933434055
6.28034520149231,216.3379669189453,-220.82864379882812,33.11273956298828,-0.30788236111723066,1.0738716868174583,-0.11776098183044918,0.000598647933434055
6.290650367736816,216.33798217773438,-220.82864379882812,33.11271286010742,-0.30788236111723066,1.0733706711160562,-0.19287430126324148,0.000598647933434055
6.300618648529053,216.33798217773438,-220.82864379882812,33.11271286010742,-0.30788236111723066,1.0733706711160562,-0.1492348427268865,-0.0
6.310345888137817,216.33798217773438,-220.82864379882812,33.11271286010742,-0.30788236111723066,1.0733706711160562,-0.06827597246810432,-0.000598647933434055
6.32033896446228,216.3379669189453,-220.82757568359375,33.11268615722656,-0.30788182848501267,1.0728544975687875,-0.12081836907288496,1.7453292519943298e-06
6.330265760421753,216.3379669189453,-220.82757568359375,33.11268615722656,-0.30788182848501267,1.0728544975687875,-0.18845119839463811,0.0011938052083641214
6.3403215408325195,216.3379669189453,-220.82757568359375,33.11268615722656,-0.30788182848501267,1.0728544975687875,-0.14408194837986021,-0.0005969026041820607
6.350465297698975,216.3379669189453,-220.8275604248047,33.1126594543457,-0.3078818617745263,1.072333024253629,-0.055695710841954515,-0.000598647933434055
6.360336780548096,216.3379669189453,-220.8275604248047,33.1126594543457,-0.3078818617745263,1.072333024253629,-0.10535607653250276,0.000598647933434055
6.370144605636597,216.3379669189453,-220.8275604248047,33.1126594543457,-0.3078818617745263,1.072333024253629,-0.19486356270400065,0.000598647933434055
6.380354166030884,216.33798217773438,-220.8275909423828,33.11263656616211,-0.3078818617745263,1.071837170572952,-0.16323755231042286,-0.0
6.390187501907349,216.33798217773438,-220.8275909423828,33.11263656616211,-0.3078818617745263,1.071837170572952,-0.0669102568419367,-0.0011955505376161158
6.400331497192383,216.33798217773438,-220.8275909423828,33.11263656616211,-0.3078818617745263,1.071837170572952,-0.104936253211724,1.7453292519943298e-06
6.410165548324585,216.33798217773438,-220.82757568359375,33.11260986328125,-0.3078807632205766,1.07132923886084,-0.1823771684085291,0.0011955505376161158
6.420787572860718,216.33798217773438,-220.82757568359375,33.11260986328125,-0.3078807632205766,1.07132923886084,-0.15562245036994288,0.0
6.430482864379883,216.33798217773438,-220.8275604248047,33.11258316040039,-0.30788129585279467,1.0708362470100263,-0.059254410402694184,-0.0011938052083641214
6.440121412277222,216.33798217773438,-220.8275604248047,33.11258316040039,-0.30788129585279467,1.0708362470100263,-0.08736246573429493,1.7453292519943298e-06
6.450807094573975,216.33798217773438,-220.8275604248047,33.11258316040039,-0.30788129585279467,1.0708362470100263,-0.18413434118986607,0.000598647933434055
6.460497617721558,216.3388671875,-220.82757568359375,33.11255645751953,-0.307880729931063,1.0703288572798302,-0.1772526402271123,0.0
6.470484972000122,216.3388671875,-220.82757568359375,33.11255645751953,-0.307880729931063,1.0703288572798302,-0.07128023687862442,-0.000598647933434055
6.4802165031433105,216.3388671875,-220.82757568359375,33.11255645751953,-0.307880729931063,1.0703288572798302,-0.08358766534658933,0.0
6.490441799163818,216.3388671875,-220.8275604248047,33.1125373840332,-0.307880729931063,1.0698216592467924,-0.17623402775804814,0.000598647933434055
6.5003533363342285,216.3388671875,-220.8275604248047,33.1125373840332,-0.307880729931063,1.0698216592467924,-0.1698128946148357,0.0005969026041820607
6.510846138000488,216.3388671875,-220.8275604248047,33.1125373840332,-0.307880729931063,1.0698216592467924,-0.06342066794556908,-0.0006003932626860493
6.520439624786377,216.3388671875,-220.8275604248047,33.112510681152344,-0.3078806966415494,1.0693111745974386,-0.07832491583642845,1.7453292519943298e-06
6.530309438705444,216.3388671875,-220.8275604248047,33.112510681152344,-0.3078806966415494,1.0693111745974386,-0.18770541908375882,0.0006003932626860493
6.540818214416504,216.33888244628906,-220.82757568359375,33.112483978271484,-0.3078807632205766,1.0688214772237672,-0.19508327303026987,1.7453292519943298e-06
6.55058741569519,216.33888244628906,-220.82757568359375,33.112483978271484,-0.3078807632205766,1.0688214772237672,-0.07616390756676913,-0.0006003932626860493
6.560340404510498,216.33888244628906,-220.82757568359375,33.112483978271484,-0.3078807632205766,1.0688214772237672,-0.0745908599474854,-0.0005951572749300664
6.570567607879639,216.3388671875,-220.8264617919922,33.11246109008789,-0.30788026387787226,1.0683316610722122,-0.17406940998908557,0.00119729586686811
6.5803797245025635,216.3388671875,-220.8264617919922,33.11246109008789,-0.30788026387787226,1.0683316610722122,-0.19523387269216702,0.000598647933434055
6.5909528732299805,216.3388671875,-220.8264617919922,33.11246109008789,-0.30788026387787226,1.0683316610722122,-0.07406840046217858,-0.0006003932626860493
6.600497722625732,216.33888244628906,-220.82644653320312,33.11243438720703,-0.3078797312456542,1.0678610585798496,-0.07179031803077815,-0.0005951572749300664
6.610435962677002,216.33888244628906,-220.82644653320312,33.11243438720703,-0.3078797312456542,1.0678610585798496,-0.17030698793453306,0.0011955505376161158
6.620786190032959,216.33888244628906,-220.82644653320312,33.11243438720703,-0.3078797312456542,1.0678610585798496,-0.2160120375746258,1.7453292519943298e-06
6.630518198013306,216.33888244628906,-220.8264617919922,33.1124153137207,-0.30787976453516785,1.06735752864185,-0.08612259310371828,-0.000598647933434055
6.640470743179321,216.33888244628906,-220.8264617919922,33.1124153137207,-0.30787976453516785,1.06735752864185,-0.05492156536546579,-0.0005969026041820607
6.6504807472229,216.33888244628906,-220.8264617919922,33.1124153137207,-0.30787976453516785,1.06735752864185,-0.1563733890153688,0.0011955505376161158
6.660562753677368,216.33888244628906,-220.8264617919922,33.112388610839844,-0.3078797978246815,1.066867763014259,-0.21164205753793805,1.7453292519943298e-06
6.670565128326416,216.33888244628906,-220.8264617919922,33.112388610839844,-0.3078797978246815,1.066867763014259,-0.09168293243837021,-0.000598647933434055
6.680390119552612,216.33888244628906,-220.8264617919922,33.112388610839844,-0.3078797978246815,1.066867763014259,-0.04940197052957638,-0.0005969026041820607
6.690734624862671,216.33889770507812,-220.82644653320312,33.112361907958984,-0.3078798311141951,1.0663627595309926,-0.14919048872882068,0.0006003932626860493
6.700385808944702,216.33889770507812,-220.82644653320312,33.112361907958984,-0.3078798311141951,1.0663627595309926,-0.20412082292813633,0.000598647933434055
6.7108154296875,216.33889770507812,-220.82644653320312,33.112361907958984,-0.3078798311141951,1.0663627595309926,-0.0941858845305864,-0.0006003932626860493
6.720420837402344,216.33889770507812,-220.82647705078125,33.112342834472656,-0.30787923190294986,1.065896335022479,-0.06049428303327086,-0.0005969026041820607
6.73067045211792,216.33889770507812,-220.82647705078125,33.112342834472656,-0.30787923190294986,1.065896335022479,-0.15221950980564697,0.0011955505376161158
6.740307331085205,216.33889770507812,-220.8264617919922,33.11231994628906,-0.3078786659812182,1.0653881298527297,-0.20620395169957378,1.7453292519943298e-06
6.750535488128662,216.33889770507812,-220.8264617919922,33.11231994628906,-0.3078786659812182,1.0653881298527297,-0.09234722275172436,-0.000598647933434055
6.761022329330444,216.33889770507812,-220.8264617919922,33.11231994628906,-0.3078786659812182,1.0653881298527297,-0.046589050279716014,-0.0005969026041820607
6.770343542098999,216.33889770507812,-220.8264617919922,33.11229705810547,-0.3078791986134362,1.0649170989324666,-0.13689182909470562,0.0011955505376161158
6.780459642410278,216.33889770507812,-220.8264617919922,33.11229705810547,-0.3078791986134362,1.0649170989324666,-0.20855630412989282,0.0005969026041820607
6.790642976760864,216.33889770507812,-220.8264617919922,33.11229705810547,-0.3078791986134362,1.0649170989324666,-0.1126116969827261,-0.000598647933434055
6.800484657287598,216.3397674560547,-220.8264617919922,33.112274169921875,-0.3078780667699729,1.0643891257066354,-0.0675709376559876,-0.0005969026041820607
6.810844898223877,216.3397674560547,-220.8264617919922,33.112274169921875,-0.3078780667699729,1.0643891257066354,-0.14012457266534473,0.000598647933434055
6.821205139160156,216.3397674560547,-220.8264617919922,33.112274169921875,-0.3078780667699729,1.0643891257066354,-0.1918221632940213,0.0005969026041820607
6.830630779266357,216.3397674560547,-220.8253631591797,33.11225128173828,-0.3078786992707318,1.06393246971417,-0.10312956709777465,-0.000598647933434055
6.8405234813690186,216.3397674560547,-220.8253631591797,33.11225128173828,-0.3078786992707318,1.06393246971417,-0.05822341960047693,-0.0
6.851289987564087,216.3397674560547,-220.8253631591797,33.11225128173828,-0.3078786992707318,1.06393246971417,-0.14250529126127326,3.4906585039886596e-06
6.8607258796691895,216.33978271484375,-220.82534790039062,33.11223220825195,-0.30787813334900016,1.0634506980945737,-0.20783889098462302,0.000598647933434055
6.870978355407715,216.33978271484375,-220.82534790039062,33.11223220825195,-0.30787813334900016,1.0634506980945737,-0.11545298339819597,-3.4906585039886596e-06
6.880808591842651,216.33978271484375,-220.82647705078125,33.112205505371094,-0.3078775674272685,1.062949776902232,-0.05899395557766242,-0.0005969026041820607
6.891072034835815,216.33978271484375,-220.82647705078125,33.112205505371094,-0.3078775674272685,1.062949776902232,-0.14220770143678219,5.235987755982988e-06
6.900919437408447,216.33978271484375,-220.82647705078125,33.112205505371094,-0.3078775674272685,1.062949776902232,-0.20053375720178723,0.000598647933434055
6.910668849945068,216.33892822265625,-220.82647705078125,33.112186431884766,-0.3078780667699729,1.0624780631281276,-0.11480468091729817,-0.0005969026041820607
6.920647144317627,216.33892822265625,-220.82647705078125,33.112186431884766,-0.3078780667699729,1.0624780631281276,-0.058561753923730565,-1.7453292519943298e-06
6.930652379989624,216.33892822265625,-220.82647705078125,33.112186431884766,-0.3078780667699729,1.0624780631281276,-0.1344419998344051,3.4906585039886596e-06
6.940969705581665,216.3389434814453,-220.82647705078125,33.112159729003906,-0.3078775674272685,1.0619831016250363,-0.1975702372900297,0.000598647933434055
6.951079368591309,216.3389434814453,-220.82647705078125,33.112159729003906,-0.3078775674272685,1.0619831016250363,-0.09266080040867175,-1.7453292519943298e-06
6.961172342300415,216.3389434814453,-220.82647705078125,33.112159729003906,-0.3078775674272685,1.0619831016250363,0.04377562020103913,-0.000598647933434055
6.970808982849121,216.33897399902344,-220.82757568359375,33.112144470214844,-0.30787810005948657,1.0615062187859534,0.0135736076000912,0.0011955505376161158
6.980689764022827,216.33897399902344,-220.82757568359375,33.112144470214844,-0.30787810005948657,1.0615062187859534,-0.06281877912679695,0.0011990411961201044
6.991042613983154,216.33897399902344,-220.82757568359375,33.112144470214844,-0.30787810005948657,1.0615062187859534,0.03291849602725372,0.000598647933434055
7.0006186962127686,216.3389434814453,-220.8275909423828,33.11212158203125,-0.3078775674272685,1.0610569152671272,0.08479505248343679,3.4906585039886596e-06
7.011412620544434,216.3389434814453,-220.8275909423828,33.11212158203125,-0.3078775674272685,1.0610569152671272,0.010944812512284047,0.0017976891295541594
7.021116256713867,216.3389434814453,-220.8275909423828,33.11212158203125,-0.3078775674272685,1.0610569152671272,-0.022467752751005376,0.0012007865253720986
7.030738115310669,216.33895874023438,-220.8275909423828,33.112098693847656,-0.3078770347950505,1.060535518978909,0.048105467445794275,1.7453292519943298e-06
7.0406413078308105,216.33895874023438,-220.8275909423828,33.112098693847656,-0.3078770347950505,1.060535518978909,0.07087022239812235,-0.0005899212871740833
7.050690650939941,216.33981323242188,-220.82870483398438,33.11207580566406,-0.3078775674272685,1.0600584921456762,0.026870965871182095,0.0018029251173101422
7.060387849807739,216.33981323242188,-220.82870483398438,33.11207580566406,-0.3078775674272685,1.0600584921456762,0.005404315518434316,0.0017994344588061536
7.070791006088257,216.33981323242188,-220.82870483398438,33.11207580566406,-0.3078775674272685,1.0600584921456762,0.01045726199598443,1.7453292519943298e-06
7.0805182456970215,216.341552734375,-220.82977294921875,33.112064361572266,-0.3079771363625239,1.0595827824873263,0.02495589528137232,5.235987755982988e-06
7.090659141540527,216.341552734375,-220.82977294921875,33.112064361572266,-0.3079771363625239,1.0595827824873263,0.027653865270205136,0.0006108652381980154
7.100742816925049,216.341552734375,-220.82977294921875,33.112064361572266,-0.3079771363625239,1.0595827824873263,-0.01350030927833995,0.001202531854624093
7.1107399463653564,216.34327697753906,-220.8297576904297,33.1120491027832,-0.3079766703093331,1.059116345363178,-0.022651799356502772,-0.000593411945678072
7.120531320571899,216.34327697753906,-220.8297576904297,33.1120491027832,-0.3079766703093331,1.059116345363178,0.009505650965969892,-0.0005916666164260776
7.130640745162964,216.34327697753906,-220.8297576904297,33.1120491027832,-0.3079766703093331,1.059116345363178,0.044879054700030396,1.0471975511965975e-05
7.140752792358398,216.34500122070312,-220.83087158203125,33.112030029296875,-0.3079766370198195,1.0585988459293787,-0.0012290701338654453,8.726646259971648e-06
